1, 1, 1, 100, 100, 0, 0, 0, 0.000142
1, 3, 1, 100, 100, 0, 0, 0, 0.000145
1, 5, 1, 100, 100, 0, 0, 0, 0.000147
2, 1, 1, 100, 100, 0, 0, 0, 0.000145
2, 3, 1, 100, 100, 0, 0, 0, 0.000146
2, 5, 1, 100, 100, 0, 0, 0, 0.000146
3, 1, 1, 100, 100, 0, 0, 0, 0.000145
3, 3, 1, 100, 100, 0, 0, 0, 0.000139
3, 5, 1, 100, 100, 0, 0, 0, 0.000142
1, 1, 1, 640, 640, 0, 0, 0, 0.008627
1, 3, 1, 640, 640, 0, 0, 0, 0.008615
1, 5, 1, 640, 640, 0, 0, 0, 0.008669
2, 1, 1, 640, 640, 0, 0, 0, 0.008634
2, 3, 1, 640, 640, 0, 0, 0, 0.008649
2, 5, 1, 640, 640, 0, 0, 0, 0.008624
3, 1, 1, 640, 640, 0, 0, 0, 0.008609
3, 3, 1, 640, 640, 0, 0, 0, 0.008601
3, 5, 1, 640, 640, 0, 0, 0, 0.008625
1, 1, 1, 1500, 1500, 0, 0, 0, 0.045903
1, 3, 1, 1500, 1500, 0, 0, 0, 0.047367
1, 5, 1, 1500, 1500, 0, 0, 0, 0.047684
2, 1, 1, 1500, 1500, 0, 0, 0, 0.046451
2, 3, 1, 1500, 1500, 0, 0, 0, 0.046047
2, 5, 1, 1500, 1500, 0, 0, 0, 0.047145
3, 1, 1, 1500, 1500, 0, 0, 0, 0.046333
3, 3, 1, 1500, 1500, 0, 0, 0, 0.046616
3, 5, 1, 1500, 1500, 0, 0, 0, 0.046960
1, 1, 6, 100, 100, 0, 0, 0, 0.000836
1, 3, 6, 100, 100, 0, 0, 0, 0.000834
1, 5, 6, 100, 100, 0, 0, 0, 0.000851
2, 1, 6, 100, 100, 0, 0, 0, 0.000840
2, 3, 6, 100, 100, 0, 0, 0, 0.000836
2, 5, 6, 100, 100, 0, 0, 0, 0.000836
3, 1, 6, 100, 100, 0, 0, 0, 0.000835
3, 3, 6, 100, 100, 0, 0, 0, 0.000834
3, 5, 6, 100, 100, 0, 0, 0, 0.000835
1, 1, 6, 640, 640, 0, 0, 0, 0.046941
1, 3, 6, 640, 640, 0, 0, 0, 0.047851
1, 5, 6, 640, 640, 0, 0, 0, 0.048543
2, 1, 6, 640, 640, 0, 0, 0, 0.048257
2, 3, 6, 640, 640, 0, 0, 0, 0.047815
2, 5, 6, 640, 640, 0, 0, 0, 0.048099
3, 1, 6, 640, 640, 0, 0, 0, 0.047539
3, 3, 6, 640, 640, 0, 0, 0, 0.047500
3, 5, 6, 640, 640, 0, 0, 0, 0.047812
1, 1, 6, 1500, 1500, 0, 0, 0, 0.265796
1, 3, 6, 1500, 1500, 0, 0, 0, 0.276636
1, 5, 6, 1500, 1500, 0, 0, 0, 0.282990
2, 1, 6, 1500, 1500, 0, 0, 0, 0.265745
2, 3, 6, 1500, 1500, 0, 0, 0, 0.273443
2, 5, 6, 1500, 1500, 0, 0, 0, 0.277405
3, 1, 6, 1500, 1500, 0, 0, 0, 0.266005
