1, 1, 1, 100, 100, 0, 1, 0, 0.000364
1, 3, 1, 100, 100, 0, 1, 0, 0.000498
1, 5, 1, 100, 100, 0, 1, 0, 0.001324
2, 1, 1, 100, 100, 0, 1, 0, 0.000249
2, 3, 1, 100, 100, 0, 1, 0, 0.000356
2, 5, 1, 100, 100, 0, 1, 0, 0.000233
3, 1, 1, 100, 100, 0, 1, 0, 0.000818
3, 3, 1, 100, 100, 0, 1, 0, 0.000238
3, 5, 1, 100, 100, 0, 1, 0, 0.000380
1, 1, 1, 640, 640, 0, 1, 0, 0.017596
1, 3, 1, 640, 640, 0, 1, 0, 0.083101
1, 5, 1, 640, 640, 0, 1, 0, 0.018409
2, 1, 1, 640, 640, 0, 1, 0, 0.088983
2, 3, 1, 640, 640, 0, 1, 0, 0.017912
2, 5, 1, 640, 640, 0, 1, 0, 0.084105
3, 1, 1, 640, 640, 0, 1, 0, 0.016778
3, 3, 1, 640, 640, 0, 1, 0, 0.043429
3, 5, 1, 640, 640, 0, 1, 0, 0.017609
1, 1, 1, 1500, 1500, 0, 1, 0, 0.245181
1, 3, 1, 1500, 1500, 0, 1, 0, 0.110379
1, 5, 1, 1500, 1500, 0, 1, 0, 0.292383
2, 1, 1, 1500, 1500, 0, 1, 0, 0.108978
2, 3, 1, 1500, 1500, 0, 1, 0, 0.233753
2, 5, 1, 1500, 1500, 0, 1, 0, 0.088406
3, 1, 1, 1500, 1500, 0, 1, 0, 0.233413
3, 3, 1, 1500, 1500, 0, 1, 0, 0.089519
3, 5, 1, 1500, 1500, 0, 1, 0, 0.246161
1, 1, 6, 100, 100, 0, 1, 0, 0.001215
1, 3, 6, 100, 100, 0, 1, 0, 0.001724
1, 5, 6, 100, 100, 0, 1, 0, 0.002144
2, 1, 6, 100, 100, 0, 1, 0, 0.030051
2, 3, 6, 100, 100, 0, 1, 0, 0.001643
2, 5, 6, 100, 100, 0, 1, 0, 0.001223
3, 1, 6, 100, 100, 0, 1, 0, 0.001623
3, 3, 6, 100, 100, 0, 1, 0, 0.001212
3, 5, 6, 100, 100, 0, 1, 0, 0.001812
1, 1, 6, 640, 640, 0, 1, 0, 0.102359
1, 3, 6, 640, 640, 0, 1, 0, 0.219268
1, 5, 6, 640, 640, 0, 1, 0, 0.109125
2, 1, 6, 640, 640, 0, 1, 0, 0.119592
2, 3, 6, 640, 640, 0, 1, 0, 0.103889
2, 5, 6, 640, 640, 0, 1, 0, 0.139102
3, 1, 6, 640, 640, 0, 1, 0, 0.098914
3, 3, 6, 640, 640, 0, 1, 0, 0.110395
3, 5, 6, 640, 640, 0, 1, 0, 0.102381
1, 1, 6, 1500, 1500, 0, 1, 0, 0.867103
1, 3, 6, 1500, 1500, 0, 1, 0, 0.487198
1, 5, 6, 1500, 1500, 0, 1, 0, 0.978800
2, 1, 6, 1500, 1500, 0, 1, 0, 0.743834
2, 3, 6, 1500, 1500, 0, 1, 0, 0.488782
2, 5, 6, 1500, 1500, 0, 1, 0, 0.855845
3, 1, 6, 1500, 1500, 0, 1, 0, 0.499052
3, 3, 6, 1500, 1500, 0, 1, 0, 0.820063
