1, 1, 1, 100, 100, 1, 0, 1, 0.000037
1, 3, 1, 100, 100, 1, 0, 1, 0.058422
1, 5, 1, 100, 100, 1, 0, 1, 0.042805
2, 1, 1, 100, 100, 1, 0, 1, 0.000038
2, 3, 1, 100, 100, 1, 0, 1, 0.061235
2, 5, 1, 100, 100, 1, 0, 1, 0.064553
3, 1, 1, 100, 100, 1, 0, 1, 0.000038
3, 3, 1, 100, 100, 1, 0, 1, 0.074142
3, 5, 1, 100, 100, 1, 0, 1, 0.061512
1, 1, 1, 640, 640, 1, 0, 1, 0.001534
1, 3, 1, 640, 640, 1, 0, 1, 0.047782
1, 5, 1, 640, 640, 1, 0, 1, 0.050106
2, 1, 1, 640, 640, 1, 0, 1, 0.001535
2, 3, 1, 640, 640, 1, 0, 1, 0.060061
2, 5, 1, 640, 640, 1, 0, 1, 0.064831
3, 1, 1, 640, 640, 1, 0, 1, 0.001551
3, 3, 1, 640, 640, 1, 0, 1, 0.111680
3, 5, 1, 640, 640, 1, 0, 1, 0.062958
1, 1, 1, 1500, 1500, 1, 0, 1, 0.007694
1, 3, 1, 1500, 1500, 1, 0, 1, 0.059852
1, 5, 1, 1500, 1500, 1, 0, 1, 0.063543
2, 1, 1, 1500, 1500, 1, 0, 1, 0.007671
2, 3, 1, 1500, 1500, 1, 0, 1, 0.075138
2, 5, 1, 1500, 1500, 1, 0, 1, 0.080049
3, 1, 1, 1500, 1500, 1, 0, 1, 0.007080
3, 3, 1, 1500, 1500, 1, 0, 1, 0.250596
3, 5, 1, 1500, 1500, 1, 0, 1, 0.077667
1, 1, 6, 100, 100, 1, 0, 1, 0.000236
1, 3, 6, 100, 100, 1, 0, 1, 0.072178
1, 5, 6, 100, 100, 1, 0, 1, 0.136407
2, 1, 6, 100, 100, 1, 0, 1, 0.000240
2, 3, 6, 100, 100, 1, 0, 1, 0.116703
2, 5, 6, 100, 100, 1, 0, 1, 0.166516
3, 1, 6, 100, 100, 1, 0, 1, 0.000229
3, 3, 6, 100, 100, 1, 0, 1, 0.134423
3, 5, 6, 100, 100, 1, 0, 1, 0.192557
1, 1, 6, 640, 640, 1, 0, 1, 0.008044
1, 3, 6, 640, 640, 1, 0, 1, 0.102251
1, 5, 6, 640, 640, 1, 0, 1, 0.154958
2, 1, 6, 640, 640, 1, 0, 1, 0.008249
2, 3, 6, 640, 640, 1, 0, 1, 0.212680
2, 5, 6, 640, 640, 1, 0, 1, 0.268513
3, 1, 6, 640, 640, 1, 0, 1, 0.008183
3, 3, 6, 640, 640, 1, 0, 1, 0.309281
3, 5, 6, 640, 640, 1, 0, 1, 0.316652
1, 1, 6, 1500, 1500, 1, 0, 1, 0.042710
1, 3, 6, 1500, 1500, 1, 0, 1, 0.185069
1, 5, 6, 1500, 1500, 1, 0, 1, 0.229498
2, 1, 6, 1500, 1500, 1, 0, 1, 0.042907
2, 3, 6, 1500, 1500, 1, 0, 1, 0.673238
2, 5, 6, 1500, 1500, 1, 0, 1, 0.559910
3, 1, 6, 1500, 1500, 1, 0, 1, 0.042967
3, 3, 6, 1500, 1500, 1, 0, 1, 1.128840
3, 5, 6, 1500, 1500, 1, 0, 1, 0.924254
1, 1, 11, 100, 100, 1, 0, 1, 0.000432
1, 3, 11, 100, 100, 1, 0, 1, 0.077256
1, 5, 11, 100, 100, 1, 0, 1, 0.136677
2, 1, 11, 100, 100, 1, 0, 1, 0.000433
2, 3, 11, 100, 100, 1, 0, 1, 0.111110
2, 5, 11, 100, 100, 1, 0, 1, 0.188526
3, 1, 11, 100, 100, 1, 0, 1, 0.000435
3, 3, 11, 100, 100, 1, 0, 1, 0.124893
3, 5, 11, 100, 100, 1, 0, 1, 0.193156
1, 1, 11, 640, 640, 1, 0, 1, 0.014399
1, 3, 11, 640, 640, 1, 0, 1, 0.110035
1, 5, 11, 640, 640, 1, 0, 1, 0.168480
2, 1, 11, 640, 640, 1, 0, 1, 0.014683
2, 3, 11, 640, 640, 1, 0, 1, 0.292298
2, 5, 11, 640, 640, 1, 0, 1, 0.345288
3, 1, 11, 640, 640, 1, 0, 1, 0.014467
3, 3, 11, 640, 640, 1, 0, 1, 0.456202
3, 5, 11, 640, 640, 1, 0, 1, 0.440475
1, 1, 11, 1500, 1500, 1, 0, 1, 0.078520
1, 3, 11, 1500, 1500, 1, 0, 1, 0.265486
1, 5, 11, 1500, 1500, 1, 0, 1, 0.297335
2, 1, 11, 1500, 1500, 1, 0, 1, 0.078685
2, 3, 11, 1500, 1500, 1, 0, 1, 1.049575
2, 5, 11, 1500, 1500, 1, 0, 1, 1.130541
3, 1, 11, 1500, 1500, 1, 0, 1, 0.078658
3, 3, 11, 1500, 1500, 1, 0, 1, 1.981145
3, 5, 11, 1500, 1500, 1, 0, 1, 1.605696
1, 1, 16, 100, 100, 1, 0, 1, 0.000628
1, 3, 16, 100, 100, 1, 0, 1, 0.092665
1, 5, 16, 100, 100, 1, 0, 1, 0.137520
2, 1, 16, 100, 100, 1, 0, 1, 0.000627
2, 3, 16, 100, 100, 1, 0, 1, 0.116847
2, 5, 16, 100, 100, 1, 0, 1, 0.191407
3, 1, 16, 100, 100, 1, 0, 1, 0.000624
3, 3, 16, 100, 100, 1, 0, 1, 0.122919
3, 5, 16, 100, 100, 1, 0, 1, 0.192311
1, 1, 16, 640, 640, 1, 0, 1, 0.021081
1, 3, 16, 640, 640, 1, 0, 1, 0.127411
1, 5, 16, 640, 640, 1, 0, 1, 0.197776
2, 1, 16, 640, 640, 1, 0, 1, 0.020786
2, 3, 16, 640, 640, 1, 0, 1, 0.411268
2, 5, 16, 640, 640, 1, 0, 1, 0.443658
3, 1, 16, 640, 640, 1, 0, 1, 0.020781
3, 3, 16, 640, 640, 1, 0, 1, 0.609583
3, 5, 16, 640, 640, 1, 0, 1, 0.592746
1, 1, 16, 1500, 1500, 1, 0, 1, 0.113745
1, 3, 16, 1500, 1500, 1, 0, 1, 0.334796
1, 5, 16, 1500, 1500, 1, 0, 1, 0.392772
2, 1, 16, 1500, 1500, 1, 0, 1, 0.113972
2, 3, 16, 1500, 1500, 1, 0, 1, 1.611297
2, 5, 16, 1500, 1500, 1, 0, 1, 1.681071
3, 1, 16, 1500, 1500, 1, 0, 1, 0.114274
3, 3, 16, 1500, 1500, 1, 0, 1, 2.817022
3, 5, 16, 1500, 1500, 1, 0, 1, 2.314989
1, 1, 21, 100, 100, 1, 0, 1, 0.000825
1, 3, 21, 100, 100, 1, 0, 1, 0.089773
1, 5, 21, 100, 100, 1, 0, 1, 0.139396
2, 1, 21, 100, 100, 1, 0, 1, 0.000828
2, 3, 21, 100, 100, 1, 0, 1, 0.107934
2, 5, 21, 100, 100, 1, 0, 1, 0.175756
3, 1, 21, 100, 100, 1, 0, 1, 0.000824
3, 3, 21, 100, 100, 1, 0, 1, 0.137994
3, 5, 21, 100, 100, 1, 0, 1, 0.202008
1, 1, 21, 640, 640, 1, 0, 1, 0.027249
1, 3, 21, 640, 640, 1, 0, 1, 0.147990
1, 5, 21, 640, 640, 1, 0, 1, 0.205306
2, 1, 21, 640, 640, 1, 0, 1, 0.027759
2, 3, 21, 640, 640, 1, 0, 1, 0.464365
2, 5, 21, 640, 640, 1, 0, 1, 0.520909
3, 1, 21, 640, 640, 1, 0, 1, 0.027275
3, 3, 21, 640, 640, 1, 0, 1, 0.766902
3, 5, 21, 640, 640, 1, 0, 1, 0.667313
1, 1, 21, 1500, 1500, 1, 0, 1, 0.149548
1, 3, 21, 1500, 1500, 1, 0, 1, 0.406844
1, 5, 21, 1500, 1500, 1, 0, 1, 0.480593
2, 1, 21, 1500, 1500, 1, 0, 1, 0.149304
2, 3, 21, 1500, 1500, 1, 0, 1, 1.989811
2, 5, 21, 1500, 1500, 1, 0, 1, 2.050293
3, 1, 21, 1500, 1500, 1, 0, 1, 0.149425
3, 3, 21, 1500, 1500, 1, 0, 1, 3.651119
3, 5, 21, 1500, 1500, 1, 0, 1, 2.837058
1, 1, 26, 100, 100, 1, 0, 1, 0.001048
1, 3, 26, 100, 100, 1, 0, 1, 0.083560
1, 5, 26, 100, 100, 1, 0, 1, 0.137629
2, 1, 26, 100, 100, 1, 0, 1, 0.001015
2, 3, 26, 100, 100, 1, 0, 1, 0.133840
2, 5, 26, 100, 100, 1, 0, 1, 0.200306
3, 1, 26, 100, 100, 1, 0, 1, 0.001026
3, 3, 26, 100, 100, 1, 0, 1, 0.137545
3, 5, 26, 100, 100, 1, 0, 1, 0.218631
1, 1, 26, 640, 640, 1, 0, 1, 0.034013
1, 3, 26, 640, 640, 1, 0, 1, 0.160336
1, 5, 26, 640, 640, 1, 0, 1, 0.219271
2, 1, 26, 640, 640, 1, 0, 1, 0.034239
2, 3, 26, 640, 640, 1, 0, 1, 0.574326
2, 5, 26, 640, 640, 1, 0, 1, 0.597564
3, 1, 26, 640, 640, 1, 0, 1, 0.034104
3, 3, 26, 640, 640, 1, 0, 1, 0.937304
3, 5, 26, 640, 640, 1, 0, 1, 0.824016
1, 1, 26, 1500, 1500, 1, 0, 1, 0.186325
1, 3, 26, 1500, 1500, 1, 0, 1, 0.481111
1, 5, 26, 1500, 1500, 1, 0, 1, 0.560460
2, 1, 26, 1500, 1500, 1, 0, 1, 0.184812
2, 3, 26, 1500, 1500, 1, 0, 1, 2.501774
2, 5, 26, 1500, 1500, 1, 0, 1, 2.433593
3, 1, 26, 1500, 1500, 1, 0, 1, 0.184585
3, 3, 26, 1500, 1500, 1, 0, 1, 4.490098
3, 5, 26, 1500, 1500, 1, 0, 1, 3.556873
1, 1, 31, 100, 100, 1, 0, 1, 0.001218
1, 3, 31, 100, 100, 1, 0, 1, 0.080586
1, 5, 31, 100, 100, 1, 0, 1, 0.141753
