1, 1, 1, 100, 100, 1, 0, 0, 0.000043
1, 3, 1, 100, 100, 1, 0, 0, 0.000195
1, 5, 1, 100, 100, 1, 0, 0, 0.000216
2, 1, 1, 100, 100, 1, 0, 0, 0.000036
2, 3, 1, 100, 100, 1, 0, 0, 0.019917
2, 5, 1, 100, 100, 1, 0, 0, 0.020020
3, 1, 1, 100, 100, 1, 0, 0, 0.000040
3, 3, 1, 100, 100, 1, 0, 0, 0.021613
3, 5, 1, 100, 100, 1, 0, 0, 0.020082
1, 1, 1, 640, 640, 1, 0, 0, 0.001452
1, 3, 1, 640, 640, 1, 0, 0, 0.009000
1, 5, 1, 640, 640, 1, 0, 0, 0.009090
2, 1, 1, 640, 640, 1, 0, 0, 0.001436
2, 3, 1, 640, 640, 1, 0, 0, 0.024264
2, 5, 1, 640, 640, 1, 0, 0, 0.024027
3, 1, 1, 640, 640, 1, 0, 0, 0.001458
3, 3, 1, 640, 640, 1, 0, 0, 0.054231
3, 5, 1, 640, 640, 1, 0, 0, 0.024254
1, 1, 1, 1500, 1500, 1, 0, 0, 0.007664
1, 3, 1, 1500, 1500, 1, 0, 0, 0.048379
1, 5, 1, 1500, 1500, 1, 0, 0, 0.049181
2, 1, 1, 1500, 1500, 1, 0, 0, 0.007690
2, 3, 1, 1500, 1500, 1, 0, 0, 0.066494
2, 5, 1, 1500, 1500, 1, 0, 0, 0.064948
3, 1, 1, 1500, 1500, 1, 0, 0, 0.007664
3, 3, 1, 1500, 1500, 1, 0, 0, 0.220188
3, 5, 1, 1500, 1500, 1, 0, 0, 0.066842
1, 1, 6, 100, 100, 1, 0, 0, 0.000236
1, 3, 6, 100, 100, 1, 0, 0, 0.000950
1, 5, 6, 100, 100, 1, 0, 0, 0.001039
2, 1, 6, 100, 100, 1, 0, 0, 0.000237
2, 3, 6, 100, 100, 1, 0, 0, 0.022653
2, 5, 6, 100, 100, 1, 0, 0, 0.022518
3, 1, 6, 100, 100, 1, 0, 0, 0.000234
3, 3, 6, 100, 100, 1, 0, 0, 0.027481
3, 5, 6, 100, 100, 1, 0, 0, 0.026341
1, 1, 6, 640, 640, 1, 0, 0, 0.008185
1, 3, 6, 640, 640, 1, 0, 0, 0.051011
1, 5, 6, 640, 640, 1, 0, 0, 0.053223
