2, 1, 10, 10, 1, 0, 0, 0.000534
2, 1, 10, 510, 1, 0, 0, 0.000135
2, 1, 10, 1010, 1, 0, 0, 0.000251
2, 1, 10, 1510, 1, 0, 0, 0.000338
2, 1, 10, 2010, 1, 0, 0, 0.000430
2, 1, 10, 2510, 1, 0, 0, 0.000520
2, 1, 10, 3010, 1, 0, 0, 0.000617
2, 1, 10, 3510, 1, 0, 0, 0.000767
2, 1, 10, 4010, 1, 0, 0, 0.000858
2, 1, 10, 4510, 1, 0, 0, 0.000984
2, 1, 10, 5010, 1, 0, 0, 0.001073
2, 1, 10, 5510, 1, 0, 0, 0.001200
2, 1, 10, 6010, 1, 0, 0, 0.001271
2, 1, 10, 6510, 1, 0, 0, 0.001378
2, 1, 10, 7010, 1, 0, 0, 0.001479
2, 1, 10, 7510, 1, 0, 0, 0.001538
2, 1, 10, 8010, 1, 0, 0, 0.001638
2, 1, 10, 8510, 1, 0, 0, 0.001786
2, 1, 10, 9010, 1, 0, 0, 0.001882
2, 1, 10, 9510, 1, 0, 0, 0.001927
2, 1, 510, 510, 1, 0, 0, 0.005667
2, 1, 510, 1010, 1, 0, 0, 0.011443
2, 1, 510, 1510, 1, 0, 0, 0.025819
2, 1, 510, 2010, 1, 0, 0, 0.033423
2, 1, 510, 2510, 1, 0, 0, 0.038082
2, 1, 510, 3010, 1, 0, 0, 0.050779
2, 1, 510, 3510, 1, 0, 0, 0.047502
2, 1, 510, 4010, 1, 0, 0, 0.050410
2, 1, 510, 4510, 1, 0, 0, 0.074199
2, 1, 510, 5010, 1, 0, 0, 0.083682
2, 1, 510, 5510, 1, 0, 0, 0.094713
2, 1, 510, 6010, 1, 0, 0, 0.104005
2, 1, 510, 6510, 1, 0, 0, 0.116561
2, 1, 510, 7010, 1, 0, 0, 0.112943
2, 1, 510, 7510, 1, 0, 0, 0.119641
2, 1, 510, 8010, 1, 0, 0, 0.137164
2, 1, 510, 8510, 1, 0, 0, 0.141365
2, 1, 510, 9010, 1, 0, 0, 0.161836
2, 1, 510, 9510, 1, 0, 0, 0.169929
2, 1, 1010, 510, 1, 0, 0, 0.010917
2, 1, 1010, 1010, 1, 0, 0, 0.021977
2, 1, 1010, 1510, 1, 0, 0, 0.032986
2, 1, 1010, 2010, 1, 0, 0, 0.060389
2, 1, 1010, 2510, 1, 0, 0, 0.075750
2, 1, 1010, 3010, 1, 0, 0, 0.091301
